词汇组 55 (共 50 个词汇)
序号	单词	音标	释义
231	aside	/əˈsaɪd/	adv. 离开，撇开；在旁边n. 旁白；私语，悄悄话；离题的话prep. 在…旁边
900	crack	/kræk/	n.裂缝,噼啪声v.(使)破裂,裂纹,(使)爆裂adj.最好的,高明的
4007	torrent	/ˈtɔːrənt/	n. 奔流；倾注；迸发；连续不断；急流，激流；（话语、感情的）迸发n. (Torrent) （西、法、美等）托伦特（人名）
727	colony	/ˈkɑːləni/	n. 殖民地；移民队；种群；动物栖息地
1892	humour	/ˈhjuːmər/	n. 幽默（等于humor）；诙谐vt. 迁就；使满足
2787	pleasure	/ˈpleʒər/	n. 快乐；希望；娱乐；令人高兴的事vt. 使高兴；使满意vi. 高兴；寻欢作乐
1911	ignorant	/ˈɪɡnərənt/	adj. 无知的；愚昧的
1827	hence	/hens/	adv. 因此；今后
932	crystal	/ˈkrɪstl/	n. 结晶，晶体；水晶；水晶饰品adj. 水晶的；透明的，清澈的n. (Crystal)人名；(英)克里斯特尔，克丽丝特尔 (女名)
4032	training	/ˈtreɪnɪŋ/	n. 训练；培养；瞄准；整枝v. 训练；教养（train的ing形式）
3010	racial	/ˈreɪʃl/	adj. 种族的；人种的
1802	headmaster	/ˌhedˈmæstər/	n. 校长
2262	locate	/ˈloʊkeɪt/	vt. 位于；查找…的地点vi. 定位；定居
3107	regret	/rɪˈɡret/	vt. 后悔；对……感到遗憾；礼貌或正式地表示惋惜或抱歉；对（损失或缺乏）感到痛惜vi. 遗憾n. 遗憾，歉意
3457	should	/ʃəd,ʃʊd/	aux. 应该；就；可能；将要；本当；竟然
3812	surname	/ˈsɜːrneɪm/	n. 姓，姓氏；绰号，别名vt. 给…起别名；给…姓氏
1343	exaggerate	/ɪɡˈzædʒəreɪt/	vt. 使扩大；使增大vi. 夸大；夸张
2052	invest	/ɪnˈvest/	vt. 投资；覆盖；耗费；授予；包围vi. 投资，入股；花钱买
256	attack	/əˈtæk/	n. 攻击；抨击；疾病发作vt. 攻击；抨击；动手干vi. 攻击；腐蚀n. (Attack)人名；(瑞典)阿塔克
3946	thought	/θɔːt/	n. 思想；思考；想法；关心v. 想，思考；认为（think的过去式和过去分词）
3382	semiconductor	/ˈsemikəndʌktər/	n. [电子][物] 半导体
1738	grow	/ɡroʊ/	vi. 发展；生长；渐渐变得…vt. 使生长；种植；扩展n. （Grow）（英）格罗（人名）
4282	waterproof	/ˈwɔːtərpruːf/	adj. 防水的，不透水的vt. 使防水n. 防水材料
1695	gracious	/ˈɡreɪʃəs/	adj. 亲切的；高尚的；和蔼的；雅致的int. 天哪；哎呀
