词汇组 63 (共 50 个词汇)
序号	单词	音标	释义
3984	title	/ˈtaɪtl/	n. 冠军；标题；头衔；权利；字幕vt. 加标题于；赋予头衔；把…称为adj. 冠军的；标题的；头衔的
2301	mad	/mæd/	adj.疯狂的,愚蠢的,狂欢的,非常激动的,狂热的,着迷的n.狂怒
2744	physics	/ˈfɪzɪks/	n. 物理学；物理现象
4258	voluntary	/ˈvɑːlənteri/	adj. 自愿的；志愿的；自发的；故意的n. 志愿者；自愿行动
1182	dry	/draɪ/	adj. 干的；口渴的；枯燥无味的；禁酒的vt. 把…弄干vi. 变干n. 干涸n. (Dry)人名；(法)德里
2980	purpose	/ˈpɜːrpəs/	n. 目的；用途；意志vt. 决心；企图；打算
4419	your	/jʊr,jər/	pron. 你的，你们的
2289	lower	/'loər/	adj.较低的,下级的,下等的,下游的vi.降低,跌落,减弱vt.放下,降下,减弱,贬低
2419	milk	/mɪlk/	n. 牛奶；乳状物vt. 榨取；挤…的奶vi. 挤奶n. (Milk)人名；(英)米尔克
3884	television	/ˈtelɪvɪʒn/	n. 电视，电视机；电视业
126	aloud	/əˈlaʊd/	adv. 大声地；出声地
1528	focus	/ˈfoʊkəs/	n. 焦点；中心；清晰；焦距vt. 使集中；使聚焦vi. 集中；聚焦；调节焦距n. (Focus)人名；(瑞典)福库斯
1871	horn	/hɔːrn/	n. 喇叭，号角；角vt. 装角于n. (Horn)人名；(英、德、匈、捷、罗、波、芬、希、瑞典)霍恩；(法)奥尔恩；(柬)洪
2804	pole	/poʊl/	n. 杆；极点；电极vt. 用竿支撑n. (Pole)人名；(英)波尔；(俄)波列；(塞)波莱
1075	dig	/dɪɡ/	vt. 挖，掘；探究vi. 挖掘n. 戳，刺；挖苦n. (Dig)人名；(罗)迪格
539	campaign	/kæmˈpeɪn/	n. 运动；活动；战役，军事行动；竞选v. 领导或参加运动；参加竞选
1908	idiom	/ˈɪdiəm/	n. 成语，习语；土话
730	comb	/koʊm/	n. 梳子；蜂巢；鸡冠vt. 梳头发；梳毛vi. （浪）涌起
1135	divorce	/dɪˈvɔːrs/	n. 离婚；分离；离婚判决；离婚的男子v. 与（某人）离婚；分离，脱离；彻底分割
2865	preface	/ˈprefəs/	n. 前言；引语vt. 为…加序言；以…开始vi. 作序
