词汇组 71 (共 50 个词汇)
序号	单词	音标	释义
2755	pill	/pɪl/	n. 药丸；弹丸，子弹；口服避孕药vt. 把…制成丸剂；使服用药丸；抢劫，掠夺（古语）vi. 做成药丸；服药丸n. (Pill)人名；(英)皮尔
1820	hell	/hel,ˈheləvə/	n.地狱,苦境,阴间,地狱中的人,训斥vi.狂饮,飞驰int.该死!
852	convenient	/kənˈviːniənt/	adj. 方便的；近便的；实用的；&lt;废语&gt;适当的
3126	relevant	/ˈreləvənt/	adj. 相关的；切题的；中肯的；有重大关系的；有意义的，目的明确的
1676	glue	/ɡluː/	n. 胶，胶水v. （用胶水）粘合；（非正式）专注于
3576	somehow	/ˈsʌmhaʊ/	adv. 以某种方法；莫名其妙地
3496	sink	/sɪŋk/	vi.沉下,(使)下沉n.水槽,水池 接收器
274	authority	/əˈθɔːrəti/	n. 权威；权力；当局
3561	soda	/ˈsoʊdə/	n. 苏打；碳酸水n. (Soda)人名；(意)索达；(日)曾田(姓)
4269	wall	/wɔːl/	n. 墙壁，围墙；似墙之物vt. 用墙围住，围以墙adj. 墙壁的n. (Wall)人名；(英)沃尔；(德、芬、捷、瑞典)瓦尔
3763	substitute	/ˈsʌbstɪtuːt/	n. 代用品；代替者vi. 替代vt. 代替
1253	else	/els/	adv. 其他；否则；另外adj. 别的；其他的n. (Else)人名；(英)埃尔斯；(德)埃尔泽；(芬、丹)埃尔塞
4214	venture	/ˈventʃər/	n. 冒险旅行；（有风险的）企业v. 敢于冒险；小心地说（或做）；冒着失去……的风险n. (Venture) （法）旺蒂尔（人名）
647	chill	/tʃɪl/	n. 寒冷；寒意；寒心adj. 寒冷的；冷漠的；扫兴的vt. 冷冻，冷藏；使寒心；使感到冷vi. 冷藏；变冷
1978	influential	/ˌɪnfluˈenʃl/	adj. 有影响的；有势力的n. 有影响力的人物
