词汇组 42 (共 50 个词汇)
序号	单词	音标	释义
1465	fence	/fens/	n. 栅栏；围墙；剑术vt. 防护；用篱笆围住；练习剑术vi. 击剑；搪塞；围以栅栏；跳过栅栏
1971	inexpensive	/ˌɪnɪkˈspensɪv/	adj. 便宜的
3685	status	/ˈsteɪtəs/	n. 地位；状态；情形；重要身份
232	ask	/æsk/	vt. 问，询问；要求；需要；邀请；讨价vi. 问，询问；要求n. （Ask）（芬、瑞典）阿斯克（人名）
4014	tour	/tʊr/	n. 旅游，旅行；巡回演出vt. 旅行，在……旅游；在……作巡回演出vi. 旅行，旅游；作巡回演出n. （Tour）（瑞典、英）托尔；图尔（人名）
1259	emit	/iˈmɪt/	vt. 发出，放射；发行；发表
1565	forward	/ˈfɔːrwərd/	adj.早的,迅速的,前进的vt.转寄,促进,运送adv.向前地,向将来n.[体](足球等)前锋
2308	maid	/meɪd/	n. 女仆；少女vt. 侍候；做新娘的女傧相vi. 当女仆
880	cost	/kɔːst/	n.成本,价钱,代价vt.价值为,(使)花费(金钱,时间,劳力等),使失去(生命,健康等),令人付出vi.花费
4299	Wednesday	/'wenzdei/	n. 星期三
2517	naked	/ˈneɪkɪd/	adj. 裸体的；无装饰的；无证据的；直率的
1076	digest	/daɪˈdʒest/	vt. 消化；吸收；融会贯通vi. 消化n. 文摘；摘要
2600	now	/naʊ/	adv. 现在；如今；立刻adj. 现在的n. 现在；目前conj. 由于；既然
3623	spectacle	/ˈspektəkl/	n. 景象；场面；奇观；壮观；盛大的演出；（复）眼镜
1732	groan	/ɡroʊn/	vi. 呻吟；抱怨；发吱嘎声vt. 呻吟；抱怨n. 呻吟；叹息；吱嘎声
3431	shed	/ʃed/	vt. 摆脱；使落下vi. 流出；脱落；散布n. 小屋，棚；分水岭
949	cushion	/ˈkʊʃn/	n. 垫子；起缓解作用之物；（猪等的）臀肉；银行储蓄vt. 给…安上垫子；把…安置在垫子上；缓和…的冲击
4013	tough	/tʌf/	adj. 艰苦的，困难的；坚强的，不屈不挠的；坚韧的，牢固的；强壮的，结实的n. 恶棍vt. 坚持；忍受，忍耐adv. 强硬地，顽强地n. (Tough)人名；(英)图赫
2044	into	/ˈɪntuː/	prep. 到……里面；触及，碰撞；朝，向；转向；关于；转变成；造成（某种结果）；除；对……很有兴趣n. (Into) （美）因托（人名）
831	consult	/kənˈsʌlt/	vt. 查阅；商量；向…请教vi. 请教；商议；当顾问
1918	image	/ˈɪmɪdʒ/	n. 影像；想象；肖像；偶像vt. 想象；反映；象征；作…的像n. (Image)人名；(法)伊马热
2323	mankind	/mænˈkaɪnd/	n. 人类；男性
200	approximate	/əˈprɑːksɪmət/	adj. 近似的，大概的v. 接近，近似；粗略估计
3291	saddle	/ˈsædl/	n. 鞍，鞍状物；车座；拖具vt. 承受；使负担；装以马鞍vi. 跨上马鞍
3266	rouse	/raʊz/	vt. 唤醒；激起，使振奋；惊起vi. 醒来；奋起n. 觉醒；奋起n. (Rouse)人名；(英)劳斯
851	convenience	/kənˈviːniəns/	n. 便利；厕所；便利的事物
616	chance	/tʃæns/	n. 机会，际遇；运气，侥幸；可能性vt. 偶然发生；冒……的险vi. 碰巧；偶然被发现adj. 意外的，偶然的，碰巧的n. (Chance)人名；(英)钱斯
4365	wise	/waɪz/	adj. 明智的；聪明的；博学的vt. 使知道；教导vi. 了解n. (Wise)人名；(英)怀斯
