词汇组 81 (共 50 个词汇)
序号	单词	音标	释义
1767	handy	/ˈhændi/	adj. 有用的；便利的；手边的；手巧的，灵活的n. (Handy) （美、印、加）汉迪（人名）
1069	die	/daɪ/	vi. 死亡；凋零；熄灭vt. 死，死于……n. 冲模，钢模；骰子n. (Die) （法、美、德）迭（人名）
1858	home	/hoʊm/	n. 家，住宅；产地；家乡；避难所adv. 在家，回家；深入地adj. 国内的，家庭的；有效的vt. 归巢，回家n. (Home)人名；(德、芬)霍梅；(英、尼)霍姆
3270	royal	/ˈrɔɪəl/	adj. 皇家的；盛大的；女王的；高贵的；第一流的n. 王室；王室成员
707	coach	/koʊtʃ/	n. 教练；旅客车厢；长途公车；四轮大马车vt. 训练；指导vi. 作指导；接受辅导；坐马车旅行n.  蔻驰（皮革品牌）
19	accelerate	/əkˈseləreɪt/	vt. 使……加快；使……增速vi. 加速；促进；增加
1406	eyesight	/ˈaɪsaɪt/	n. 视力；目力
742	commit	/kəˈmɪt/	vt. 犯罪；把...交托给；指派…作战；使…承担义务；（公开地）表示意见vi. 忠于（某个人、机构等）；承诺
3490	since	/sɪns/	prep. 自……以后；（表示气愤）何曾conj. 自……以来；因为adv. 自……以后；此后；之前n. (Since) （法、美）新斯（人名）
2335	mark	/mɑːrk/	n. 标志；符号；痕迹；分数vi. 作记号vt. 标志；做标记于；打分数n. （Mark）马克（人名）
3965	thus	/ðʌs/	adv. 因此；从而；这样；如此
2536	nearly	/ˈnɪrli/	adv. 差不多，几乎；密切地
585	catalog	/ˈkætəlɔːɡ/	n. [图情][计] 目录；登记vt. 登记；为…编目录vi. 编目录；按确定价格收入目录（等于catalogue）
