词汇组 44 (共 50 个词汇)
序号	单词	音标	释义
4259	vote	/voʊt/	n. 投票，选举；选票；得票数，选票总数；选举权vt. 提议，使投票；选举，投票决定；公认vi. 选举，投票n. (Vote)人名；(英、法)沃特
961	dangerous	/ˈdeɪndʒərəs/	adj. 危险的危险地
4074	true	/truː/	adj. 真实的；正确的adv. 真实地；准确地n. 真实；准确vt. 装准n. (TRUE)人名；(英)特鲁
929	crush	/krʌʃ/	vt.压碎,碾碎,压服,压垮,粉碎,(使)变形
850	control	/kənˈtroʊl/	n. 控制；管理；抑制；操纵装置vt. 控制；管理；抑制
12	absolutely	/ˈæbsəluːtli/	adv. 绝对地；完全地
3880	telegram	/ˈtelɪɡræm/	n. 电报vt. 用电报发送vi. 发电报
1422	false	/fɔːls/	adj. 错误的；虚伪的；伪造的adv. 欺诈地
2512	my	/maɪ/	pron. 我的int. 哎呀（表示惊奇等）；喔唷n. (My)人名；(越)美；(老、柬)米
3423	shape	/ʃeɪp/	n. 形状；模型；身材；具体化vt. 形成；塑造，使成形；使符合vi. 形成；成形；成长n. (Shape)人名；(瑞典)沙佩
4073	truck	/trʌk/	n. 卡车；交易；手推车vi. 驾驶卡车；以物易物vt. 交易；以卡车运输adj. （美）运货汽车的n. (Truck)人名；(德)特鲁克
3932	thin	/θɪn/	adj. 薄的；瘦的；稀薄的；微弱的vt. 使瘦；使淡；使稀疏vi. 变薄；变瘦；变淡adv. 稀疏地；微弱地n. 细小部分n. （Thin）（越）辰；（柬）廷（人名）
18	academy	/əˈkædəmi/	n. 学院；研究院；学会；专科院校
1484	film	/fɪlm/	n. 电影；薄膜；胶卷；轻烟vt. 在…上覆以薄膜；把…拍成电影vi. 摄制电影；生薄膜；变得朦胧
68	adjust	/əˈdʒʌst/	vt. 调整，使…适合；校准vi. 调整，校准；适应
4399	wrap	/ræp/	vt. 包；缠绕；隐藏；掩护vi. 包起来；缠绕；穿外衣；非正式完成拍摄，杀青n. 外套；围巾
995	deep	/diːp/	adj.深的,纵深的,远离中心的,深奥的,难懂的,(指人)诡计多端的,低沉的(声音)adv.深入地,迟n.深渊,深处
550	cannon	/ˈkænən/	n. 大炮；加农炮；榴弹炮；机关炮vi. 炮轰；开炮vt. 炮轰n. (Cannon)人名；(英、葡)坎农
3643	spoon	/spuːn/	n. 匙，勺子；一杓的量vt. 用匙舀；使成匙状vi. 轻轻向上击
3130	relief	/rɪˈliːf/	n. 救济；减轻，解除；安慰；浮雕
2826	portable	/ˈpɔːrtəbl/	adj. 手提的，便携式的；轻便的n. 手提式打字机
4401	wreck	/rek/	n. 破坏；失事；残骸；失去健康的人vt. 破坏；使失事；拆毁vi. 失事；营救失事船只
4324	whether	/ˈweðər/	conj. 是否；不论pron. 两个中的哪一个
2599	November	/noʊˈvembər/	n. 十一月
