词汇组 84 (共 50 个词汇)
序号	单词	音标	释义
2847	pour	/pɔːr/	v. 灌，倒；倾泻；（雨）倾盆而下；涌进，涌出；斟（饮料）；纷至沓来n. 灌，注；倾泻；倾盆大雨n. (Pour)（美、捷）保尔（人名）
2457	moist	/mɔɪst/	adj. 潮湿的；湿润的；多雨的；含泪的n. 潮湿
1599	frost	/frɔːst/	n. 严寒天气，冰冻；霜；冷淡；（非正式）失败v. 结霜于；结霜；受冻，冻坏；在……上撒糖霜n. (Frost) （英、美、德）弗罗斯特（人名）
3769	successful	/səkˈsesfl/	adj. 成功的；一帆风顺的
3937	thirst	/θɜːrst/	n. 渴望；口渴；热望vi. 渴望；口渴
2394	mercury	/ˈmɜːrkjəri/	n. [化]汞，水银[天]水星温度表精神，元气
822	considerable	/kənˈsɪdərəbl/	adj. 相当大的；重要的，值得考虑的
523	cabin	/ˈkæbɪn/	n. 小屋；客舱；船舱vt. 把…关在小屋里vi. 住在小屋里n. (Cabin)人名；(法)卡班
770	compose	/kəmˈpoʊz/	vt. 构成；写作；使平静；排…的版vi. 组成；作曲；排字
1662	give	/ɡɪv/	vt. 给；产生；让步；举办；授予n. 弹性；弯曲；伸展性vi. 捐赠；面向；有弹性；气候转暖n. (Give)人名；(意)吉韦
1813	heavily	/ˈhevɪli/	adv. 在很大程度上；严重地；大量地； 以猛力，沉重地；缓慢又高声地；缓慢而忧郁地，悲伤地； 令人心情沉重
432	border	/ˈbɔːrdər/	n. 边境；边界；国界vt. 接近；与…接壤；在…上镶边vi. 接界；近似n. (Border)人名；(英)博德
3533	slope	/sloʊp/	n. 斜坡；倾斜；斜率；扛枪姿势vi. 倾斜；逃走vt. 倾斜；使倾斜；扛
