词汇组 35 (共 50 个词汇)
序号	单词	音标	释义
1360	exclusively	/ɪkˈskluːsɪvli/	adv. 唯一地，专有地，排外地；作为唯一的（消息）来源
883	cotton	/ˈkɑːtn/	n. 棉花；棉布；棉线vi. 一致；理解；和谐；亲近adj. 棉的；棉制的n. (Cotton)人名；(英、西、葡)科顿；(法)戈登
3297	sail	/seɪl/	vi. 航行；启航，开船n. 帆，篷；航行vt. 航行
79	adverb	/ˈædvɜːrb/	n. 副词adj. 副词的
3628	spend	/spend/	vt. 度过，消磨（时光）；花费；浪费；用尽vi. 花钱；用尽，耗尽n. 预算
1500	fisherman	/ˈfɪʃərmən/	n. 渔夫；渔人
3233	rise	/raɪz/	n.上升,增加,上涨,高地,小山,发生,出现vi.升起,起身,发源,起义,高耸,增长,上升,复活vt.使飞起
2992	quarter	/ˈkwɔːrtər/	n. 四分之一；地区；季度；一刻钟；两角五分；节vi. 住宿；驻扎vt. 将…四等分；供某人住宿num. 四分之一
3049	reaction	/riˈækʃn/	n. 反应，感应；反动，复古；反作用
205	architecture	/ˈɑːrkɪtektʃər/	n. 建筑学；建筑风格；建筑式样；架构
2307	magnificent	/mæɡˈnɪfɪsnt/	adj. 高尚的；壮丽的；华丽的；宏伟的
1293	enter	/ˈentər/	vt. 进入；开始；参加vi. 参加，登场；进去n. [计] 输入；回车n. (Enter)人名；(英)恩特
2194	left	/left/	adj. 左边的；左派的；剩下的adv. 在左面n. 左边；左派；激进分子v. 离开（leave的过去式）
3312	satellite	/ˈsætəlaɪt/	n. 卫星；人造卫星；卫星国家adj. 卫星的
3565	solar	/ˈsoʊlər/	adj. 太阳的；日光的；利用太阳光的；与太阳相关的n. 日光浴室n. （Solar）（法、英、意、西、塞、捷）索拉尔（人名）
