词汇组 65 (共 50 个词汇)
序号	单词	音标	释义
2096	judge	/dʒʌdʒ/	n. 法官；裁判员；鉴定人v. 判断；猜测（大小、数量等）；裁判；评价；审判，判决n. (Judge) （美、爱、英）贾奇（人名）
2739	photographic	/ˌfoʊtəˈɡræfɪk/	adj. 摄影的；逼真的；（尤指记忆）详细准确的
3216	rhythm	/ˈrɪðəm/	n. 节奏；韵律
644	child	/tʃaɪld/	n. 儿童，小孩，孩子；产物；子孙；幼稚的人；弟子n. （英）蔡尔德（人名）
275	auto	/ˈɔːtoʊ/	n. 汽车（等于automobile）；自动vi. 乘汽车n. (Auto)人名；(葡)奥托
764	complete	/kəmˈpliːt/	adj. 完整的；完全的；彻底的vt. 完成，使完满；完成或结束；填写（表格）
3633	spirit	/ˈspɪrɪt/	n. 精神；心灵；情绪；志气；烈酒vt. 鼓励；鼓舞；诱拐
2065	issue	/ˈɪʃuː/	n. 问题；流出；期号；发行物vt. 发行，发布；发给；放出，排出vi. 发行；流出；造成……结果；传下
1557	former	/ˈfɔːrmər/	adj. 从前的，前者的；前任的n. 模型，样板；起形成作用的人n. (Former)人名；(法)福尔梅；(德、捷)福尔默
2276	loosen	/ˈluːsn/	vt. 放松；松开vi. 放松；松开n. (Loosen)人名；(德)洛森
2395	mercy	/ˈmɜːrsi/	n. 仁慈，宽容；怜悯；幸运；善行n. (Mercy)人名；(英)默西，默茜(女名)；(法)梅西
2366	means	/miːnz/	n. 手段；方法；财产vt. 用意；意味着；预示；意义重大（mean 的第三人称单数）vi. 意欲（mean 的第三人称单数）
1901	hydrogen	/ˈhaɪdrədʒən/	n. [化学] 氢
283	average	/ˈævərɪdʒ/	n.平均,平均水平,平均数,海损adj.一般的,通常的,平均的vt.平均为,均分,使平衡,达到平均水平vi.买进,卖出
1957	Indian	/ˈɪndiən/	adj.印度的,印度人的,印第安人的n.印度人,印第安人,印第安语
99	agency	/ˈeɪdʒənsi/	n. 代理，中介；代理处，经销处；作用
1537	foolish	/ˈfuːlɪʃ/	adj. 愚蠢的；傻的
1725	greenhouse	/ˈɡriːnhaʊs/	n. 温室造成温室效应的
2463	monitor	/ˈmɑːnɪtər/	n. 监视器；监听器；监控器；显示屏；班长vt. 监控
1531	folk	/foʊk/	n. 民族；人们；亲属（复数）；民间音乐，民谣adj. 传统民间的，民俗的；流传民间的n. （Folk）（英、匈、捷）福克（人名）
2821	population	/ˌpɑːpjuˈleɪʃn/	n. 人口；[生物] 种群，[生物] 群体；全体居民；[统计学] 总体
2207	let	/let/	vt. 允许，让；出租；假设；妨碍vi. 出租；被承包n. 障碍；出租屋n. (Let)人名；(缅)莱；(俄)莱特
1529	fog	/fɑːɡ/	n. 雾；烟雾，尘雾；迷惑vt. 使模糊；使困惑；以雾笼罩vi. 被雾笼罩；变模糊n. (Fog)人名；(丹)福
