词汇组 76 (共 50 个词汇)
序号	单词	音标	释义
1463	fellow	/ˈfeloʊ/	n.人,家伙,伙伴,学会特别会员,朋友,同事adj.同伴的,同事的,同道的
3480	silk	/sɪlk/	n. 丝绸；蚕丝；丝织物adj. 丝的；丝绸的；丝制的vi. （玉米）处于长须的阶段中n. (Silk)人名；(英、瑞典)西尔克
4035	tramp	/træmp/	v.重步行走,踏,践,践踏
2446	misunderstand	/ˌmɪsʌndərˈstænd/	vt. 误解；误会
2659	opening	/ˈoʊpənɪŋ/	n. 开始；机会；通路；空缺的职位adj. 开始的v. 开放（open的ing形式）；打开；公开
4242	virtually	/ˈvɜːrtʃuəli/	adv. 事实上，几乎；实质上
2857	pray	/preɪ/	vt. 祈祷；恳求；央求vi. 祈祷；请；恳求n. (Pray)人名；(匈)普劳伊；(英)普雷
1237	elect	/ɪˈlekt/	vt.选举,推选v.选择,作出选择,选举,选举,选举
3439	shift	/ʃɪft/	n.移动,轮班,移位,变化,办法,手段vt.替换,转移,改变,移转,推卸,变速vi.转换,移动,转变,推托,变速
1550	forever	/fərˈevər/	adv. 永远；不断地；常常
4168	upper	/ˈʌpər/	adj. 上面的，上部的；较高的n. 鞋面；兴奋剂（常用复数 uppers）n. （Upper）（英）厄珀（人名）
713	code	/koʊd/	n. 代码，密码；编码；法典vt. 编码；制成法典vi. 指定遗传密码n. (Code)人名；(英、法、西)科德
