词汇组 28 (共 50 个词汇)
序号	单词	音标	释义
3061	rear	/rɪr/	n. 后面；后方部队；屁股adj. 后方的，后面的；背面的v. 抚养；培养；喂养，饲养；栽种，培植；（马等动物）用后腿直立；竖起adv. 向后；在后面
577	carve	/kɑːrv/	vt. 雕刻；切开；开创vi. 切开；做雕刻工作n. (Carve)人名；(西、瑞典)卡韦
4246	visit	/ˈvɪzɪt/	n.拜访,访问,游览,参观,(作客)逗留,视察,调查vt.拜访,访问,参观,视察,降临vi.访问,参观,闲谈
246	astonish	/əˈstɑːnɪʃ/	v. （使）惊讶；（使）害怕
4371	without	/wɪˈðaʊt/	prep. 没有；不和……在一起；不带；在……外部adv. 没有，缺乏；在外面conj. 不那样的话；除非n. 外部，外面
454	brandy	/ˈbrændi/	n. 白兰地酒n. (Brandy)人名；(法)布朗迪
662	cinema	/ˈsɪnəmə/	n. 电影；电影院；电影业，电影制作术n. (Cinema)人名；(意)奇内马
3584	song	/sɔŋ/	n. 歌曲；歌唱；诗歌；鸣声n. (Song)人名；(泰)颂；(柬)松；(英)桑；(老)宋；(越)双；(东南亚国家华语)松
1614	furious	/ˈfjʊriəs/	adj. 激烈的；狂怒的；热烈兴奋的；喧闹的
1814	heavy	/ˈhevi/	adj. 沉重的；繁重的，巨大的；拥挤的；阴沉的n. 重物；严肃角色adv. 大量地；笨重地
1215	economical	/ˌiːkəˈnɒmɪkl/	adj. 经济的；节约的；合算的
3608	spare	/sper/	adj.多余的,剩下的,高而瘦的人的,少量的,贫乏的,备用的v.节约,节省,不伤害,宽恕,分让,提供给某人
2674	optional	/ˈɑːpʃənl/	adj. 可选择的，随意的
3649	spring	/sprɪŋ/	n.春天,跃起,泉,弹簧,发条,弹性,弹力,根源v.跳,跃,跃出,使跳跃,使爆炸,触发
1062	dialog	/ˈdaɪəlɔːɡ/	n. 对话；会话
393	bird	/bɜːrd/	n. 鸟；家伙；羽毛球vt. 向…喝倒彩；起哄vi. 猎鸟；观察研究野鸟n. (Bird)人名；(英、西)伯德
2752	pig	/pɪɡ/	n. 猪；猪肉vi. 生小猪；像猪一样过活n. 警察（俚语，带有攻击性）
2651	on	/ɑːn/	 prep.在...之上,依附于,临近,靠近,向,在...时候,关于,涉及adv.在上,向前,行动中,作用中
492	brush	/brʌʃ/	n. 刷子；画笔；毛笔；争吵；冲突；灌木丛地带；矮树丛；狐狸尾巴vt. 刷；画；vi. 刷；擦过；掠过；（经过时）轻触
3648	spread	/spred/	vi. 传播；伸展vt. 传播，散布；展开；伸展；铺开n. 传播；伸展adj. 伸展的
640	chest	/tʃest/	n. 胸，胸部；衣柜；箱子；金库
4060	trial	/ˈtraɪəl/	n. 试验；审讯；努力；磨炼adj. 试验的；审讯的n. （Trial）（法）特里亚尔（人名）
3634	spiritual	/ˈspɪrɪtʃuəl/	adj. 精神的，心灵的；宗教的；（人）高尚的n. 圣歌（尤指美国南部黑人的）
615	champion	/ˈtʃæmpiən/	n. 冠军；拥护者；战士vt. 支持；拥护adj. 优胜的；第一流的n. (Champion)人名；(英)钱皮恩；(法)尚皮翁
2514	mysterious	/mɪˈstɪriəs/	adj. 神秘的；不可思议的；难解的
4369	withdraw	/wɪðˈdrɔː/	vt. 撤退；收回；撤消；（从银行）取钱，提款；退股vi. 撤退；离开
388	bike	/baɪk/	n. 自行车；脚踏车vi. 骑自行车（或摩托车）n. (Bike)人名；(土、土库、塞)比克
3011	rack	/ræk/	n. [机] 齿条；架子；拷问台vi. 变形；随风飘；小步跑vt. 折磨；榨取n. (Rack)人名；(法、德、意、匈)拉克
3563	softly	/ˈsɔːftli/	adv. 轻声地；温柔地；柔和地
3081	recover	/rɪˈkʌvər/	vt. 恢复；弥补；重新获得vi. 恢复；胜诉；重新得球n. 还原至预备姿势n. (Recover)人名；(西)雷科韦尔
3789	summer	/ˈsʌmər/	n. 夏季；全盛时期vi. 避暑；过夏天adj. 夏季的n. (Summer)人名；(德)祖默；(英)萨默
