词汇组 88 (共 50 个词汇)
序号	单词	音标	释义
714	coffee	/ˈkɔːfi/	n. 咖啡；咖啡豆；咖啡色n. (Coffee)人名；(英)科菲
2161	late	/leɪt/	adj. 晚的；迟的；已故的；最近的adv. 晚；迟；最近；在晚期
2861	precious	/ˈpreʃəs/	adj. 宝贵的；珍贵的；矫揉造作的n. (Precious)人名；(英)普雷舍斯，普雷舍丝(女名)
3321	saving	/ˈseɪvɪŋ/	n. 节约；挽救；存款adj. 节约的；挽救的；补偿的；保留的prep. 考虑到；除...之外n. (Saving)人名；(瑞典)萨温
2476	most	/moʊst/	adv. 最；非常，极其；最多；几乎adj. 大部分的，多数的；最多的n. 大部分，大多数n. (Most)人名；(德、俄、法、芬、捷、英)莫斯特
1177	drought	/draʊt/	n. 干旱；缺乏n. (Drought)人名；(英)德劳特
3151	repeatedly	/rɪˈpiːtɪdli/	adv. 反复地；再三地；屡次地
1753	habitual	/həˈbɪtʃuəl/	adj. 习惯的；惯常的；习以为常的
2064	isolate	/ˈaɪsəleɪt/	vt.使隔离,使孤立,使绝缘,离析n.隔离种群
434	born	/bɔːrn/	v. 出生；出现（bear 的过去分词）adj. 天生的；出生的；天赋的；创造的n. (Born) （美、德、爱、英、丹）博恩（人名）
1264	emphasize	/ˈemfəsaɪz/	vt. 强调，着重
504	bunch	/bʌntʃ/	n. 群；串；突出物vi. 隆起；打褶；形成一串vt. 使成一串；使打褶n. (Bunch)人名；(英)邦奇
2625	obviously	/ˈɑːbviəsli/	adv. 明显地显然地
4279	watch	/wɑːtʃ/	vt. 观察；注视；看守；警戒n. 手表；监视；守护；值班人vi. 观看，注视；守候，看守
509	burst	/bɜːrst/	v.爆裂,炸破,急于,爆发n.突然破裂,爆发,脉冲
1989	inn	/ɪn/	n. 客栈；旅馆vi. 住旅馆n. (Inn)人名；(柬)因
4409	year	/jɪr/	n. 年；年度；历年；年纪；一年的期间；某年级的学生
879	corridor	/ˈkɔːrɪdɔːr/	n. 走廊
3119	relation	/rɪˈleɪʃn/	n. 关系；叙述；故事；亲属关系
2779	plastic	/ˈplæstɪk/	n. 塑料；塑料学；非正式信用卡adj. 塑料制的；人造的，不自然的；（物质、材料）可塑的；产生立体感的；塑性的；有创造力的；适应环境变化的
3780	sugar	/ˈʃʊɡər/	n. 糖；食糖；甜言蜜语vt. 加糖于；粉饰vi. 形成糖n. (Sugar)人名；(英)休格
