词汇组 51 (共 50 个词汇)
序号	单词	音标	释义
2319	man	/mæn/	n.男人,人类,人,丈夫,雇工;vt.为...配备人手,操纵,在...就位,使振奋;Metropolitan Area Network 城域网
353	before	/bɪˈfɔːr/	adv.在前,以前 prep.在...之前 conj.在...之前,与其...宁可
3859	tan	/tæn/	n.日晒后的颜色,棕褐色,茶色adj.棕褐色的,茶色v.晒黑,晒成褐色
3962	thumb	/θʌm/	n. 拇指；（手套的）拇指部分v. 翻阅；以拇指拨弄；作搭车手势
1674	glove	/ɡlʌv/	n. 手套vt. 给…戴手套
1356	excite	/ɪkˈsaɪt/	v. 使兴奋；刺激，使紧张不安；激起，引发；激发，激励；激发（性欲）；使……活动
1595	frog	/frɑːɡ/	n. 青蛙；[铁路] 辙叉；饰扣vi. 捕蛙n. (Frog)人名；(俄)弗罗格
3678	state	/steɪt/	n. 国家；州；情形vt. 规定；声明；陈述adj. 国家的；州的；正式的n. （State）（罗、瑞典）斯塔特；（英）斯泰特（人名）
3012	racket	/ˈrækɪt/	n. 球拍；吵闹，喧闹vt. 过着花天酒地的生活vi. 过着花天酒地的生活
3250	roller	/ˈroʊlər/	n. [机] 滚筒；[机] 滚轴；辊子；滚转机n. (Roller)人名；(英、德、俄、匈、罗、捷、瑞典)罗勒；(法)罗莱
4388	worm	/wɜːrm/	n.虫,蠕虫,蚯蚓,蜗杆,螺纹,小人物;vi.蠕行,慢慢前进;vt.使蠕行,慢慢地走,给(烟草作物)除虫
1601	fruit	/fruːt/	n. 水果；产物vi. 结果实vt. 使……结果实n. (Fruit)人名；(法)弗吕；(英)弗鲁特
3440	shilling	/ˈʃɪlɪŋ/	n. 先令n. (Shilling)人名；(英)希林
1006	degree	/dɪˈɡriː/	n. 程度，等级；度；学位；阶层
3236	river	/ˈrɪvər/	n. 河，江n. (River)人名；(英)里弗
2823	pork	/pɔːrk/	n. 猪肉vt. 与女子性交n. (Pork)人名；(俄)波尔克
1339	evolution	/ˌevəˈluːʃn/	n. 演变；进化论；进展
4181	useless	/ˈjuːsləs/	adj. 无用的；无效的
