词汇组 2 (共 50 个词汇)
序号	单词	音标	释义
4086	tumble	/ˈtʌmbl/	vi. 摔倒；倒塌；滚动；打滚；仓惶地行动vt. 使摔倒；使滚翻；弄乱n. 跌倒；翻筋斗；跌跤[ 过去式tumbled 过去分词tumbled 现在分词tumbling ]
394	birth	/bɜːrθ/	n. 出生；血统，出身；起源
4241	violin	/ˌvaɪəˈlɪn/	n. 小提琴；小提琴手n. (Violin)（意）维奥林（人名）
3355	seal	/siːl/	n. 密封；印章；海豹；封条；标志vt. 密封；盖章vi. 猎海豹n. （Seal）西尔（人名）
957	damage	/ˈdæmɪdʒ/	n. 损害；损毁；赔偿金vi. 损害；损毁vt. 损害，毁坏
2019	intelligence	/ɪnˈtelɪdʒəns/	n. 智力；情报工作；情报机关；理解力；才智，智慧；天分
2626	occasion	/əˈkeɪʒn/	n. 时机，机会；场合；理由vt. 引起，惹起
1496	fireman	/ˈfaɪərmən/	n. 消防队员；救火队员；锅炉工n. (Fireman)人名；(英)法尔曼
1244	electronics	/ɪˌlekˈtrɑːnɪks/	n. 电子学；电子工业
3149	repair	/rɪˈper/	v. 修理；修复，补救；（使）重归于好；（结伴）去n. 修理；修补过的部位；具体情况，物质条件；常去；常去的场所
3060	reap	/riːp/	vt. 收获，获得；收割vi. 收割，收获n. (Reap)人名；(英)里普
2280	loss	/lɔːs/	n. 减少；亏损；失败；遗失n. (Loss)人名；(匈)洛什；(法、德、意)洛斯
3573	solve	/sɑːlv/	vt. 解决；解答；溶解vi. 作解答
725	collision	/kəˈlɪʒn/	n. 碰撞；冲突；（意见，看法）的抵触；（政党等的）倾轧
2866	prefer	/prɪˈfɜːr/	vt. 更喜欢；宁愿；提出；提升vi. 喜欢；愿意
1130	ditch	/dɪtʃ/	n.沟,沟渠,壕沟
1800	heading	/ˈhedɪŋ/	n.标题
403	blade	/bleɪd/	n. 叶片；刀片，刀锋；剑
