词汇组 13 (共 50 个词汇)
序号	单词	音标	释义
3688	steady	/ˈstedi/	adj. 稳定的；不变的；沉着的vi. 稳固vt. 使稳定；稳固；使坚定adv. 稳定地；稳固地n. 关系固定的情侣；固定支架
3768	success	/səkˈses/	n. 成功，成就；胜利；大获成功的人或事物
4382	word	/wɜːrd/	n. [语] 单词；话语；消息；诺言；命令vt. 用言辞表达n. (Word)人名；(英)沃德
3164	reputation	/ˌrepjuˈteɪʃn/	n. 名声，名誉；声望
118	alike	/əˈlaɪk/	adj. 相似的；相像的adv. 十分相像地，很相似地；两者都，同样地；同等对待地，一视同仁地n. (Alike) （印、美）艾立凯（人名）
4407	yard	/jɑːrd/	n. 院子；码（英制中丈量长度单位，1码=3英尺）；庭院；帆桁vt. 把…关进或围在畜栏里n. (Yard)人名；(英)亚德
2424	mine	/maɪn/	n. 矿，矿藏；矿山，矿井；地雷，水雷vt. 开采，采掘；在…布雷vi. 开矿，采矿；埋设地雷pron. 我的n. (Mine)人名；(德、塞、土、毛里塔)米内
449	boy	/bɔɪ/	n. 男孩；男人n. (Boy) （美、印、法、荷）布瓦（人名）
843	continue	/kənˈtɪnjuː/	vi. 继续，延续；仍旧，连续vt. 继续说…；使…继续；使…延长
1316	essential	/ɪˈsenʃl/	adj. 基本的；必要的；本质的；精华的n. 本质；要素；要点；必需品
3743	stripe	/straɪp/	n. 条纹，斑纹；种类vt. 加条纹于…
1466	fertile	/ˈfɜːrtl/	adj. 富饶的，肥沃的；能生育的
506	burden	/ˈbɜːrdn/	n. 负担；责任；船的载货量vt. 使负担；烦扰；装货于n. (Burden)人名；(英)伯登
565	care	/ker/	n. 关怀；照料；谨慎；忧虑vi. 照顾；关心；喜爱；顾虑vt. 在意；希望或喜欢n. (Care)人名；(英)凯尔；(塞)察蕾
1328	eventually	/ɪˈventʃuəli/	adv. 最后，终于
2219	license	/ˈlaɪsns/	n. 执照，许可证；特许（同 licence）vt. 许可；特许；发许可证给
2725	overtake	/ˌoʊvərˈteɪk/	vt. 赶上；压倒；突然来袭vi. 超车
1630	gardener	/ˈɡɑːrdnər/	n. 园丁；花匠；园艺家n. (Gardener)人名；(英)加德纳
5	aboard	/əˈbɔːrd/	adv. 在（飞机、火车、船）上；骑在（马）上；（喻）新入伙；（棒球）在垒上prep.  在 （船或飞机）上
4288	weak	/wiːk/	adj. [经] 疲软的；虚弱的；无力的；不牢固的
2619	observation	/ˌɑːbzərˈveɪʃn/	n. 观察；监视；观察报告
2047	invade	/ɪnˈveɪd/	vt. 侵略；侵袭；侵扰；涌入vi. 侵略；侵入；侵袭；侵犯
