词汇组 22 (共 50 个词汇)
序号	单词	音标	释义
1627	garage	/ˈɡærɑːʒ/	n. 车库；汽车修理厂；飞机库vt. 把……送入车库；把（汽车）开进车库n. （阿拉伯）贾拉杰（人名）
4304	weekly	/ˈwiːkli/	adj. 每周的；周刊的；一周一次的n. 周刊adv. 每周一次；逐周
1132	diverse	/daɪˈvɜːrs/	adj. 不同的，相异的；多种多样的，形形色色的
1146	dormitory	/ˈdɔːrmətɔːri/	n. 宿舍，学生宿舍adj. 住宅区的
3078	recommendation	/ˌrekəmenˈdeɪʃn/	n. 推荐；建议；推荐信
1685	goodbye	/ˌɡʊdˈbaɪ/	int. 再见；告别
3150	repeat	/rɪˈpiːt/	n.重复,反复vt.重做,复述,向他人转述,复制,使再现vi.重复,留有味道
2660	opera	/ˈɑːprə/	n. 歌剧；歌剧院；歌剧团n. (Opera)人名；(意)奥佩拉
993	deduce	/dɪˈduːs/	vt. 推论，推断；演绎出
2908	probable	/ˈprɑːbəbl/	adj. 很可能的；可信的n. 很可能的事；大有希望的候选者
1726	greet	/ɡriːt/	vt. 欢迎，迎接；致敬，致意；映入眼帘n. (Greet)人名；(英)格里特
1161	drama	/ˈdrɑːmə/	n. 戏剧，戏剧艺术；剧本；戏剧性事件n. (Drama)人名；(刚(金))德拉马
2707	outline	/ˈaʊtlaɪn/	n. 轮廓；大纲；概要；略图vt. 概述；略述；描画…轮廓
4090	turbulent	/ˈtɜːrbjələnt/	adj. 动荡的；湍流的；与紊流有关的
1633	gasoline	/ˈɡæsəliːn/	n. 汽油
4274	warm	/wɔːrm/	adj. 温暖的；热情的vi. 同情；激动；变温暖vt. 使…兴奋；使…温暖；使…感兴趣n. 取暖；加热n. (Warm)人名；(英)沃姆；(德)瓦姆
267	audience	/ˈɔːdiəns/	n. 观众；听众；读者；接见；正式会见；拜会
1125	distress	/dɪˈstres/	n. 危难，不幸；贫困；悲痛vt. 使悲痛；使贫困
1727	greeting	/ˈɡriːtɪŋ/	n. 问候，招呼；祝贺v. 致敬，欢迎（greet 的现在分词）
1454	feature	/ˈfiːtʃər/	n. 特色，特征；容貌；特写或专题节目vi. 起重要作用vt. 特写；以…为特色；由…主演
4418	young	/jʌŋ/	adj. 年轻的；初期的；没有经验的n. 年轻人；（动物的）崽，仔n. (Young)人名；(中)杨(广东话·威妥玛)；(柬)永；(英、葡)扬
1755	haircut	/ˈherkʌt/	n. 理发；发型
